,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Current Accrued Expenses,621000000.0,716000000.0,588000000.0,559000000.0,547000000.0
Payables,1724000000.0,1801000000.0,1794000000.0,1574000000.0,1565000000.0
Other Payable,1018000000.0,1119000000.0,1136000000.0,1073000000.0,1107000000.0
Total Tax Payable,361000000.0,353000000.0,337000000.0,310000000.0,295000000.0
Accounts Payable,345000000.0,329000000.0,321000000.0,191000000.0,163000000.0
Total Assets,16950000000.0,13572000000.0,12845000000.0,12277000000.0,11837000000.0
Total Non Current Assets,7215000000.0,5719000000.0,5459000000.0,5517000000.0,5220000000.0
Other Non Current Assets,774000000.0,731000000.0,632000000.0,532000000.0,470000000.0
Investments And Advances,725000000.0,842000000.0,835000000.0,835000000.0,711000000.0
Investmentin Financial Assets,725000000.0,842000000.0,835000000.0,835000000.0,711000000.0
Available For Sale Securities,725000000.0,842000000.0,835000000.0,835000000.0,711000000.0
Goodwill And Other Intangible Assets,4419000000.0,2916000000.0,2825000000.0,3037000000.0,2957000000.0
Other Intangible Assets,890000000.0,504000000.0,510000000.0,577000000.0,586000000.0
Goodwill,3529000000.0,2412000000.0,2315000000.0,2460000000.0,2371000000.0
Net PPE,1297000000.0,1230000000.0,1167000000.0,1113000000.0,1082000000.0
Accumulated Depreciation,-1437000000.0,-1305000000.0,-1196000000.0,-1095000000.0,-995000000.0
Gross PPE,2734000000.0,2535000000.0,2363000000.0,2208000000.0,2077000000.0
Leases,233000000.0,224000000.0,211000000.0,209000000.0,205000000.0
Construction In Progress,62000000.0,73000000.0,61000000.0,42000000.0,32000000.0
Other Properties,639000000.0,590000000.0,579000000.0,560000000.0,551000000.0
Machinery Furniture Equipment,1800000000.0,1648000000.0,1512000000.0,1397000000.0,1289000000.0
Properties,0.0,0.0,0.0,0.0,0.0
Current Assets,9735000000.0,7853000000.0,7386000000.0,6760000000.0,6617000000.0
Other Current Assets,386000000.0,295000000.0,253000000.0,839000000.0,782000000.0
Current Deferred Assets,72000000.0,67000000.0,64000000.0,,
Restricted Cash,3072000000.0,524000000.0,626000000.0,335000000.0,396000000.0
Prepaid Assets,212000000.0,224000000.0,237000000.0,,
Receivables,994000000.0,926000000.0,865000000.0,622000000.0,585000000.0
Other Receivables,154000000.0,144000000.0,133000000.0,,
Accounts Receivable,840000000.0,782000000.0,732000000.0,622000000.0,585000000.0
Allowance For Doubtful Accounts Receivable,-28000000.0,-26000000.0,-22000000.0,-22000000.0,-18000000.0
Gross Accounts Receivable,868000000.0,808000000.0,754000000.0,644000000.0,603000000.0
Cash Cash Equivalents And Short Term Investments,4999000000.0,5817000000.0,5341000000.0,4964000000.0,4854000000.0
Other Short Term Investments,1088000000.0,1317000000.0,1322000000.0,1300000000.0,1424000000.0
Cash And Cash Equivalents,3911000000.0,4500000000.0,4019000000.0,3664000000.0,3430000000.0
