,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Finished Goods,702000000.0,683000000.0,658000000.0,762000000.0,717000000.0
Work In Process,229000000.0,214000000.0,199000000.0,196000000.0,202000000.0
Raw Materials,1544000000.0,1532000000.0,1463000000.0,1592000000.0,1451000000.0
Receivables,4080000000.0,3906000000.0,3622000000.0,4000000000.0,3949000000.0
Other Receivables,74000000.0,73000000.0,65000000.0,64000000.0,66000000.0
Taxes Receivable,284000000.0,280000000.0,290000000.0,278000000.0,287000000.0
Notes Receivable,5000000.0,4000000.0,6000000.0,5000000.0,4000000.0
Accounts Receivable,3717000000.0,3549000000.0,3261000000.0,3653000000.0,3592000000.0
Allowance For Doubtful Accounts Receivable,-47000000.0,-49000000.0,-37000000.0,-50000000.0,-81000000.0
Gross Accounts Receivable,3764000000.0,3598000000.0,3298000000.0,3703000000.0,3673000000.0
Cash Cash Equivalents And Short Term Investments,1448000000.0,1100000000.0,1573000000.0,1845000000.0,2157000000.0
Other Short Term Investments,,,,791000000.0,748000000.0
Cash And Cash Equivalents,1448000000.0,1100000000.0,1573000000.0,1054000000.0,1409000000.0
